Month	Day	Year	T_avg	T_max	T_min	RH_avg	RH_max	RH_min	Precip	SVP	AVP	VPD
10	1	2011	13.1	20	8.9	79	100	47	0	1.508	1.191	0.317
10	2	2011	13.8	19.4	9.4	70	100	47	0	1.578	1.105	0.473
10	3	2011	11.8	17.8	8.3	65	100	38	0	1.384	0.900	0.484
10	4	2011	8.1	10.6	5.6	100	100	91	28.96	1.080	1.080	0.000
10	5	2011	5.4	7.8	2.8	99	100	91	30.23	0.897	0.888	0.009
10	6	2011	5.5	12.8	1.7	90	100	50	12.19	0.903	0.813	0.090
10	7	2011	11	15.6	5.6	60	81	45	0	1.313	0.788	0.525
10	8	2011	13.9	18.3	10	59	77	42	0	1.588	0.937	0.651
10	9	2011	14.3	21.7	8.3	60	75	43	0	1.630	0.978	0.652
10	10	2011	11	12.2	8.9	89	100	60	42.93	1.313	1.168	0.144
10	11	2011	14.3	21.1	10.6	88	100	54	1.52	1.630	1.434	0.196
10	12	2011	18.7	25	13.3	30	52	16	0	2.157	0.647	1.510
10	13	2011	20.6	27.2	16.7	32	49	19	0	2.427	0.776	1.650
10	14	2011	20.6	28.3	16.7	46	69	29	0	2.427	1.116	1.310
10	15	2011	19.6	25.6	16.1	52	77	36	0	2.281	1.186	1.095
10	16	2011	18.1	22.8	14.4	58	80	49	0	2.077	1.205	0.872
10	17	2011	19.3	28.3	14.4	44	54	24	0	2.239	0.985	1.254
10	18	2011	19.6	25.6	15	38	47	24	0	2.281	0.867	1.414
10	19	2011	17.6	21.7	13.9	49	66	35	0	2.013	0.986	1.026
10	20	2011	17	22.2	13.3	51	72	42	0	1.938	0.988	0.949
10	21	2011	17.5	22.8	11.7	48	70	28	0	2.000	0.960	1.040
10	22	2011	19.3	25	15.6	38	63	23	0	2.239	0.851	1.388
10	23	2011	18.5	26.1	15	41	62	30	0	2.130	0.873	1.257
10	24	2011	15.9	20.6	12.8	49	74	33	0	1.807	0.885	0.921
10	25	2011	13.1	20	8.3	46	80	21	0	1.508	0.693	0.814
10	26	2011	11.8	20.6	5.6	18	23	13	0	1.384	0.249	1.135
10	27	2011	12	18.3	6.7	28	45	14	0	1.403	0.393	1.010
10	28	2011	14.1	20.6	9.4	36	53	24	0	1.609	0.579	1.030
10	29	2011	17.6	25	12.8	28	40	19	0	2.013	0.564	1.449
10	30	2011	16.8	23.3	11.7	38	53	25	0	1.913	0.727	1.186
10	31	2011	16.2	22.2	11.1	48	73	27	0	1.842	0.884	0.958
11	1	2011	11.2	17.2	7.2	21	51	4	0	1.330	0.279	1.051
11	2	2011	13.2	20	8.9	23	52	2	0	1.517	0.349	1.168
11	3	2011	6.1	10.6	0.6	59	100	29	4.57	0.942	0.556	0.386
11	4	2011	2.1	6.7	0	79	100	50	0	0.711	0.561	0.149
11	5	2011	1.1	5.6	-0.6	72	100	46	0.51	0.661	0.476	0.185
11	6	2011	0.9	2.2	0	100	100	88	7.11	0.652	0.652	0.000
11	7	2011	5.1	12.2	0	65	91	36	0	0.878	0.571	0.307
11	8	2011	5.3	11.7	0.6	68	94	51	0	0.891	0.606	0.285
11	9	2011	8.5	14.4	3.9	44	59	30	0	1.110	0.488	0.622
11	10	2011	10.6	16.1	6.7	26	34	19	0	1.278	0.332	0.946
11	11	2011	8.3	12.8	3.9	48	100	22	5.33	1.095	0.526	0.569
11	12	2011	7.1	11.7	4.4	87	100	65	0.25	1.009	0.878	0.131
11	13	2011	9.2	15.6	5.6	74	100	52	0	1.164	0.861	0.303
11	14	2011	9.6	15.6	6.1	78	97	56	0	1.195	0.932	0.263
11	15	2011	9.7	14.4	5.6	61	77	49	0	1.203	0.734	0.469
11	16	2011	10.3	16.1	7.2	60	78	48	0	1.253	0.752	0.501
11	17	2011	8.1	13.3	5	78	100	55	0	1.080	0.842	0.238
11	18	2011	2.2	3.9	0.6	100	100	100	5.08	0.716	0.716	0.000
11	19	2011	1.4	3.9	0	94	100	76	0.76	0.676	0.635	0.041
11	20	2011	1.8	5	0	98	100	86	16.76	0.696	0.682	0.014
11	21	2011	4	6.1	1.7	88	100	73	0	0.813	0.716	0.098
11	22	2011	5.6	10.6	2.8	83	100	50	0	0.910	0.755	0.155
11	23	2011	5	6.7	3.3	70	94	57	0	0.872	0.611	0.262
11	24	2011	4.6	6.1	2.8	92	100	60	8.13	0.848	0.780	0.068
11	25	2011	8.4	14.4	3.9	79	100	32	0.25	1.102	0.871	0.231
11	26	2011	13.2	17.8	10	41	54	31	0	1.517	0.622	0.895
11	27	2011	12.4	17.2	10	34	50	24	0	1.440	0.490	0.950
11	28	2011	12.4	17.8	10	34	50	28	0	1.440	0.490	0.950
11	29	2011	13.2	18.9	9.4	30	49	21	0	1.517	0.455	1.062
11	30	2011	8	13.3	3.9	33	59	23	0	1.073	0.354	0.719
12	1	2011	7.2	13.3	2.8	18	32	11	0	1.016	0.183	0.833
12	2	2011	9.2	16.1	1.7	16	23	10	0	1.164	0.186	0.977
12	3	2011	4.9	12.2	0	16	22	9	0	0.866	0.139	0.728
12	4	2011	7.2	12.2	2.8	28	37	22	0	1.016	0.284	0.731
12	5	2011	5.6	11.7	1.7	16	31	7	0	0.910	0.146	0.764
12	6	2011	5.8	10.6	2.2	30	42	18	0	0.922	0.277	0.646
12	7	2011	7.5	12.8	3.9	33	43	21	0	1.037	0.342	0.695
12	8	2011	11.2	18.9	6.7	23	32	15	0	1.330	0.306	1.024
12	9	2011	11	17.8	7.2	19	33	8	0	1.313	0.249	1.063
12	10	2011	8.4	14.4	5.6	28	45	19	0	1.102	0.309	0.794
12	11	2011	4.9	10.6	0	46	100	22	0	0.866	0.398	0.468
12	12	2011	4	11.1	0	57	100	32	0	0.813	0.464	0.350
12	13	2011	4.1	10	1.1	43	62	32	0	0.819	0.352	0.467
12	14	2011	4.2	9.4	1.1	50	67	34	0	0.825	0.412	0.412
12	15	2011	3.5	9.4	0	75	100	41	4.83	0.785	0.589	0.196
12	16	2011	8.4	15	3.9	29	45	17	0	1.102	0.320	0.783
12	17	2011	10.4	16.7	5	34	68	14	0	1.261	0.429	0.832
12	18	2011	7.2	13.3	2.8	46	64	24	0	1.016	0.467	0.548
12	19	2011	8.1	15.6	5	27	42	8	0	1.080	0.292	0.788
12	20	2011	10.2	16.1	5.6	15	23	8	0	1.245	0.187	1.058
12	21	2011	8.4	17.2	2.2	18	32	8	0	1.102	0.198	0.904
12	22	2011	5.7	13.3	0.6	6	9	2	0	0.916	0.055	0.861
12	23	2011	8.7	13.3	5.6	10	35	2	0	1.125	0.112	1.012
12	24	2011	10.7	15.6	7.8	17	30	8	0	1.287	0.219	1.068
12	25	2011	9.5	14.4	5.6	14	24	6	0	1.187	0.166	1.021
12	26	2011	8.3	13.9	5	20	40	10	0	1.095	0.219	0.876
12	27	2011	9.6	15.6	5.6	26	48	17	0	1.195	0.311	0.885
12	28	2011	11	14.4	8.3	39	67	26	0	1.313	0.512	0.801
12	29	2011	10	14.4	8.3	71	81	46	0	1.228	0.872	0.356
12	30	2011	6.9	8.9	5.6	99	100	85	3.05	0.995	0.985	0.010
12	31	2011	9.5	16.1	3.3	59	100	18	0	1.187	0.701	0.487
1	1	2012	14.1	21.1	10.6	21	28	14	0	1.609	0.338	1.271
1	2	2012	11.8	14.4	9.4	22	35	12	0	1.384	0.305	1.080
1	3	2012	12.8	17.8	8.9	21	31	14	0	1.478	0.310	1.168
1	4	2012	15.4	21.1	11.7	17	29	11	0	1.750	0.297	1.452
1	5	2012	12.9	18.3	8.9	29	40	18	0	1.488	0.432	1.056
1	6	2012	9.1	13.9	7.2	42	52	34	0	1.156	0.485	0.670
1	7	2012	8.2	13.9	3.3	24	41	12	0	1.087	0.261	0.826
1	8	2012	11.5	21.1	6.1	20	49	7	0	1.357	0.271	1.086
1	9	2012	11.6	18.3	8.3	27	44	15	0	1.366	0.369	0.997
1	10	2012	10.9	17.2	7.8	21	33	13	0	1.304	0.274	1.030
1	11	2012	10.9	18.3	6.1	22	33	12	0	1.304	0.287	1.017
1	12	2012	10.5	18.9	5.6	24	30	12	0	1.270	0.305	0.965
1	13	2012	10.8	18.9	6.7	24	37	17	0	1.295	0.311	0.984
1	14	2012	10.5	16.1	6.1	17	28	10	0	1.270	0.216	1.054
1	15	2012	4.3	8.9	-1.7	50	100	18	0	0.831	0.415	0.415
1	16	2012	-0.3	5	-3.3	32	66	13	0	0.598	0.191	0.406
1	17	2012	0.1	5	-3.9	28	39	12	0	0.615	0.172	0.443
1	18	2012	2.2	4.4	0	28	32	23	0	0.716	0.200	0.515
1	19	2012	2.4	4.4	0	58	100	21	22.1	0.726	0.421	0.305
1	20	2012	6.3	8.3	2.8	100	100	100	87.38	0.955	0.955	0.000
1	21	2012	2.8	7.8	0	99	100	91	9.65	0.747	0.740	0.007
1	22	2012	1.2	2.8	0	98	100	78	22.61	0.666	0.653	0.013
1	23	2012	3.9	8.3	1.7	100	100	100	36.07	0.808	0.808	0.000
1	24	2012	6.3	10.6	2.8	61	91	32	0	0.955	0.582	0.372
1	25	2012	10.4	17.8	6.1	78	96	58	0.25	1.261	0.984	0.277
1	26	2012	7.1	8.9	5	100	100	97	1.52	1.009	1.009	0.000
1	27	2012	7.5	13.3	3.9	34	90	13	0	1.037	0.353	0.684
1	28	2012	11.3	20.6	6.7	25	61	7	0	1.339	0.335	1.004
1	29	2012	10.9	17.8	7.2	27	38	12	0	1.304	0.352	0.952
1	30	2012	9	15	5.6	44	83	22	0	1.148	0.505	0.643
1	31	2012	7.5	15	3.9	57	100	30	0	1.037	0.591	0.446
2	1	2012	4.5	8.9	0.6	88	100	43	3.3	0.842	0.741	0.101
2	2	2012	8.7	16.7	3.3	14	41	6	0	1.125	0.157	0.967
2	3	2012	7.4	14.4	2.8	25	50	14	0	1.030	0.257	0.772
2	4	2012	7.5	14.4	3.3	31	47	24	0	1.037	0.321	0.715
2	5	2012	8.4	16.7	3.3	30	45	14	0	1.102	0.331	0.772
2	6	2012	8.9	15.6	4.4	26	38	18	0	1.140	0.296	0.844
2	7	2012	5.6	10	3.9	76	100	20	4.32	0.910	0.691	0.218
2	8	2012	9.1	16.7	3.3	71	100	40	0	1.156	0.821	0.335
2	9	2012	11.2	17.2	6.7	55	74	39	0	1.330	0.732	0.599
2	10	2012	7.6	11.1	5	81	100	59	7.62	1.044	0.846	0.198
2	11	2012	5.6	8.3	3.9	98	100	87	0.25	0.910	0.891	0.018
2	12	2012	4.9	10.6	0.6	78	100	36	7.11	0.866	0.676	0.191
2	13	2012	1.1	4.4	-1.1	98	100	80	9.91	0.661	0.648	0.013
2	14	2012	3.6	10.6	0	76	100	35	0	0.791	0.601	0.190
2	15	2012	2.6	9.4	-2.2	55	100	32	2.54	0.737	0.405	0.331
2	16	2012	7.7	15.6	0.6	27	45	5	0	1.051	0.284	0.767
2	17	2012	8.4	12.2	5	39	62	10	0	1.102	0.430	0.672
2	18	2012	4.9	7.8	0.6	61	71	46	0	0.866	0.528	0.338
2	19	2012	3.7	9.4	0	35	48	20	0	0.796	0.279	0.518
2	20	2012	4.1	8.9	0	78	100	45	1.52	0.819	0.639	0.180
2	21	2012	12.5	18.3	6.1	42	61	25	0	1.449	0.609	0.841
2	22	2012	13.4	18.9	10	34	47	21	0	1.537	0.523	1.015
2	23	2012	13	21.1	7.8	14	21	9	0	1.498	0.210	1.288
2	24	2012	12.8	18.3	4.4	30	57	15	0	1.478	0.443	1.035
2	25	2012	4.6	8.9	1.7	44	89	24	0	0.848	0.373	0.475
2	26	2012	3.6	8.9	1.1	22	37	11	0	0.791	0.174	0.617
2	27	2012	1.3	5	0	66	100	27	0	0.671	0.443	0.228
2	28	2012	0.6	3.3	-0.6	83	100	66	0	0.638	0.530	0.108
2	29	2012	0.4	1.1	-0.6	100	100	100	6.1	0.629	0.629	0.000
3	1	2012	0.5	2.8	-1.1	96	100	66	3.56	0.633	0.608	0.025
3	2	2012	6.8	15.6	-2.2	34	64	20	0	0.988	0.336	0.652
3	3	2012	11.3	17.2	6.7	38	60	22	0	1.339	0.509	0.830
3	4	2012	13.6	20.6	7.8	35	50	16	0	1.558	0.545	1.012
3	5	2012	11.7	16.7	7.8	37	50	25	0	1.375	0.509	0.866
3	6	2012	2.6	8.3	-1.7	52	100	16	1.27	0.737	0.383	0.354
3	7	2012	6.4	15.6	-2.8	16	26	8	0	0.961	0.154	0.808
3	8	2012	10.3	15.6	6.1	22	31	13	0	1.253	0.276	0.977
3	9	2012	12	18.9	7.2	28	46	11	0	1.403	0.393	1.010
3	10	2012	9.5	14.4	5	42	100	14	0	1.187	0.499	0.689
3	11	2012	3.7	5.6	2.2	99	100	91	6.35	0.796	0.788	0.008
3	12	2012	3.2	5.6	0.6	81	100	65	0	0.769	0.623	0.146
3	13	2012	4.3	5.6	2.8	100	100	100	96.01	0.831	0.831	0.000
3	14	2012	6.2	7.2	5	100	100	100	84.07	0.948	0.948	0.000
3	15	2012	7.6	8.3	6.1	100	100	100	34.04	1.044	1.044	0.000
3	16	2012	5.1	7.2	1.1	100	100	100	80.77	0.878	0.878	0.000
3	17	2012	1.6	8.3	-0.6	99	100	72	2.03	0.686	0.679	0.007
3	18	2012	-0.8	2.2	-2.2	99	100	87	4.83	0.576	0.570	0.006
3	19	2012	0.9	6.7	-3.3	75	100	46	2.29	0.652	0.489	0.163
3	20	2012	4.8	9.4	0.6	72	96	43	0	0.860	0.619	0.241
3	21	2012	8.2	12.8	5	83	98	64	0	1.087	0.903	0.185
3	22	2012	5.4	8.3	1.1	96	100	83	0.51	0.897	0.861	0.036
3	23	2012	4.5	11.1	-0.6	58	85	29	0	0.842	0.489	0.354
3	24	2012	4.5	7.8	1.7	79	100	52	0	0.842	0.665	0.177
3	25	2012	2.3	5	0	98	100	87	5.33	0.721	0.707	0.014
3	26	2012	3	5	0	86	100	62	1.52	0.758	0.652	0.106
3	27	2012	3.5	6.7	1.7	93	100	69	40.89	0.785	0.730	0.055
3	28	2012	5.6	9.4	3.9	95	100	72	16	0.910	0.864	0.045
3	29	2012	5.8	8.3	3.3	90	100	74	8.64	0.922	0.830	0.092
3	30	2012	8.4	15	4.4	90	100	61	7.37	1.102	0.992	0.110
3	31	2012	2.8	6.1	0	100	100	100	14.48	0.747	0.747	0.000
4	1	2012	3.7	8.9	0	76	100	36	1.02	0.796	0.605	0.191
4	2	2012	9.1	18.3	2.8	49	65	25	0	1.156	0.566	0.589
4	3	2012	8.4	15.6	2.2	66	100	37	16.26	1.102	0.728	0.375
4	4	2012	3	8.3	-0.6	68	100	34	0.25	0.758	0.515	0.242
4	5	2012	1.9	7.8	-1.7	64	100	34	0	0.701	0.448	0.252
4	6	2012	4.4	10.6	-1.7	52	90	29	1.02	0.836	0.435	0.401
4	7	2012	9.5	16.1	2.8	35	43	19	0	1.187	0.416	0.772
4	8	2012	11.9	18.3	7.2	25	46	13	0	1.393	0.348	1.045
4	9	2012	12.5	17.8	7.8	27	43	16	0	1.449	0.391	1.058
4	10	2012	6.9	10.6	4.4	78	100	43	0	0.995	0.776	0.219
4	11	2012	3	5.6	1.7	100	100	100	23.88	0.758	0.758	0.000
4	12	2012	1.6	4.4	0	100	100	100	29.97	0.686	0.686	0.000
4	13	2012	1.2	5.6	0	100	100	98	18.54	0.666	0.666	0.000
4	14	2012	6.6	13.3	0	81	100	54	0.25	0.975	0.789	0.185
4	15	2012	10.3	15.6	5.6	57	77	40	0	1.253	0.714	0.539
4	16	2012	10.8	15.6	6.7	47	66	29	0	1.295	0.609	0.687
4	17	2012	12	18.3	7.2	51	82	24	0	1.403	0.715	0.687
4	18	2012	12	16.1	7.8	50	74	29	0	1.403	0.701	0.701
4	19	2012	16	20.6	8.9	57	73	42	0	1.818	1.036	0.782
4	20	2012	19.9	25	14.4	48	61	37	0	2.324	1.115	1.208
4	21	2012	20.8	27.8	14.4	46	62	23	0	2.457	1.130	1.327
4	22	2012	21.5	27.8	15.6	38	57	24	0	2.564	0.974	1.590
4	23	2012	17.6	23.9	9.4	50	95	31	0	2.013	1.006	1.006
4	24	2012	12.4	18.9	7.8	78	100	44	0	1.440	1.123	0.317
4	25	2012	10.6	12.8	8.9	97	100	81	29.46	1.278	1.240	0.038
4	26	2012	6.9	10	3.9	89	100	51	21.59	0.995	0.886	0.109
4	27	2012	10.3	16.1	2.8	51	95	31	0	1.253	0.639	0.614
4	28	2012	15.8	21.1	10	40	47	31	0	1.795	0.718	1.077
4	29	2012	17.6	23.9	12.8	38	52	21	0	2.013	0.765	1.248
4	30	2012	16	21.1	11.7	55	89	34	0	1.818	1.000	0.818
5	1	2012	13.8	18.3	10	63	89	33	0	1.578	0.994	0.584
5	2	2012	11.8	17.8	7.8	57	77	39	0	1.384	0.789	0.595
5	3	2012	7.4	8.9	6.1	74	100	25	1.78	1.030	0.762	0.268
5	4	2012	8.8	13.9	5.6	75	100	41	0.25	1.133	0.849	0.283
5	5	2012	13.3	21.7	5	30	57	17	0	1.527	0.458	1.069
5	6	2012	17.4	26.7	10.6	15	22	8	0	1.987	0.298	1.689
5	7	2012	19.4	26.7	12.8	16	24	8	0	2.253	0.360	1.892
5	8	2012	20.7	26.7	15.6	16	29	8	0	2.442	0.391	2.051
5	9	2012	19.7	25.6	14.4	27	36	17	0	2.295	0.620	1.676
5	10	2012	18.7	25	12.2	29	44	17	0	2.157	0.625	1.531
5	11	2012	19.8	25	14.4	19	28	13	0	2.309	0.439	1.871
5	12	2012	21.5	26.7	15	22	31	15	0	2.564	0.564	2.000
5	13	2012	20.4	26.7	13.3	35	66	15	0	2.397	0.839	1.558
5	14	2012	13.2	18.3	9.4	52	71	28	0	1.517	0.789	0.728
5	15	2012	16.3	21.7	8.9	56	88	44	0	1.853	1.038	0.816
5	16	2012	19.6	25	14.4	53	64	39	0	2.281	1.209	1.072
5	17	2012	15.7	19.4	11.7	50	74	25	0	1.784	0.892	0.892
5	18	2012	16.2	22.2	8.9	36	77	21	0	1.842	0.663	1.179
5	19	2012	18.9	23.3	14.4	25	34	16	0	2.184	0.546	1.638
5	20	2012	21.2	27.2	15	31	46	19	0	2.518	0.780	1.737
5	21	2012	18.2	23.3	12.8	41	67	11	0	2.090	0.857	1.233
5	22	2012	15.7	20.6	10.6	52	80	31	0	1.784	0.928	0.856
5	23	2012	14.8	19.4	9.4	40	64	25	0	1.684	0.673	1.010
5	24	2012	12.8	18.3	5	34	50	19	0	1.478	0.503	0.976
5	25	2012	5.9	11.7	0.6	67	100	47	0.51	0.929	0.622	0.306
5	26	2012	8	12.8	4.4	77	100	52	19.05	1.073	0.826	0.247
5	27	2012	12.6	18.3	6.7	57	86	32	0	1.459	0.832	0.627
5	28	2012	13.8	18.9	7.8	51	64	28	0	1.578	0.805	0.773
5	29	2012	16.7	22.2	9.4	46	62	33	0	1.901	0.875	1.027
5	30	2012	20.6	25.6	13.9	40	51	28	0	2.427	0.971	1.456
5	31	2012	23.8	29.4	19.4	36	46	26	0	2.948	1.061	1.887
6	1	2012	24.4	28.3	19.4	39	50	30	0	3.056	1.192	1.864
6	2	2012	21	25	15.6	51	71	36	0	2.487	1.268	1.219
6	3	2012	19.4	25	14.4	51	75	31	0	2.253	1.149	1.104
6	4	2012	9	14.4	4.4	93	100	61	8.89	1.148	1.068	0.080
6	5	2012	7.4	13.3	2.8	73	100	47	4.06	1.030	0.752	0.278
6	6	2012	14.5	20	7.2	41	48	32	0	1.651	0.677	0.974
6	7	2012	16.6	21.7	11.7	42	64	33	0	1.889	0.793	1.096
6	8	2012	15.6	20	11.1	45	73	15	0	1.772	0.798	0.975
6	9	2012	15.8	21.7	8.3	26	48	9	0	1.795	0.467	1.328
6	10	2012	20.4	28.9	12.8	15	27	7	0	2.397	0.360	2.037
6	11	2012	22.5	27.8	16.1	19	31	9	0	2.726	0.518	2.208
6	12	2012	22.4	26.7	17.2	29	38	18	0	2.709	0.786	1.923
6	13	2012	22.8	27.8	16.7	34	45	27	0	2.776	0.944	1.832
6	14	2012	23	27.2	17.8	32	43	23	0	2.809	0.899	1.910
6	15	2012	24.9	30.6	17.8	28	39	16	0	3.149	0.882	2.267
6	16	2012	27.4	33.3	22.2	21	34	13	0	3.650	0.766	2.883
6	17	2012	26	31.1	20.6	26	40	16	0	3.361	0.874	2.487
6	18	2012	21.1	25.6	16.7	30	42	18	0	2.502	0.751	1.752
6	19	2012	21.1	26.1	15.6	19	36	10	0	2.502	0.475	2.027
6	20	2012	23.4	28.9	17.8	21	29	14	0	2.878	0.604	2.274
6	21	2012	20.5	25.6	12.8	31	50	18	0	2.412	0.748	1.664
6	22	2012	12.3	16.1	8.9	61	100	36	0.25	1.431	0.873	0.558
6	23	2012	10.9	16.7	6.1	67	100	31	1.78	1.304	0.874	0.430
6	24	2012	12.6	18.9	6.1	48	77	33	0	1.459	0.700	0.759
6	25	2012	12.2	18.3	7.2	47	90	30	0	1.421	0.668	0.753
6	26	2012	15	22.2	6.7	49	94	25	0	1.705	0.836	0.870
6	27	2012	19	25	13.3	30	43	20	0	2.197	0.659	1.538
6	28	2012	19.4	25	13.3	33	46	22	0	2.253	0.743	1.509
6	29	2012	20	25	15	39	55	25	0	2.338	0.912	1.426
6	30	2012	19.9	25	15	48	86	33	0	2.324	1.115	1.208
7	1	2012	20	24.4	15	67	84	50	0	2.338	1.567	0.772
7	2	2012	21.6	27.2	16.7	56	73	39	0	2.580	1.445	1.135
7	3	2012	22.2	27.2	16.1	50	65	35	0	2.676	1.338	1.338
7	4	2012	22.7	27.2	17.8	40	54	25	0	2.759	1.104	1.655
7	5	2012	21.2	25.6	16.7	36	44	27	0	2.518	0.906	1.611
7	6	2012	22.8	28.3	16.7	33	44	20	0	2.776	0.916	1.860
7	7	2012	24.9	30.6	18.3	26	37	13	0	3.149	0.819	2.330
7	8	2012	25.5	30.6	20.6	22	30	16	0	3.263	0.718	2.545
7	9	2012	25.4	30.6	19.4	26	30	21	0	3.244	0.843	2.401
7	10	2012	26.4	32.8	19.4	16	26	8	0	3.442	0.551	2.891
7	11	2012	27.2	33.9	20.6	16	26	9	0	3.607	0.577	3.030
7	12	2012	27.6	33.9	22.2	19	30	15	0	3.693	0.702	2.991
7	13	2012	24.8	30	20	26	39	19	0	3.130	0.814	2.316
7	14	2012	23.5	28.3	19.4	26	35	21	0	2.896	0.753	2.143
7	15	2012	23.8	29.4	17.8	28	45	20	0	2.948	0.826	2.123
7	16	2012	18.5	23.3	11.1	42	69	30	0	2.130	0.895	1.235
7	17	2012	14.5	20	10.6	62	93	42	0	1.651	1.024	0.627
7	18	2012	17.5	23.3	11.1	59	90	42	0	2.000	1.180	0.820
7	19	2012	18.5	23.9	15	56	75	40	0	2.130	1.193	0.937
7	20	2012	22.3	28.3	15.6	39	68	26	0	2.693	1.050	1.643
7	21	2012	25.9	31.7	19.4	26	31	20	0	3.342	0.869	2.473
7	22	2012	28	33.3	22.8	26	40	21	0	3.780	0.983	2.797
7	23	2012	24.6	29.4	20.6	41	52	29	2.54	3.093	1.268	1.825
7	24	2012	23.1	27.8	17.2	38	46	27	0	2.826	1.074	1.752
7	25	2012	22.3	27.8	16.7	36	47	26	0	2.693	0.969	1.723
7	26	2012	22.4	27.8	16.7	32	47	20	0	2.709	0.867	1.842
7	27	2012	22.1	27.8	17.2	35	50	25	0	2.660	0.931	1.729
7	28	2012	22.4	27.2	17.8	32	44	24	0	2.709	0.867	1.842
7	29	2012	23.3	28.9	18.3	31	39	27	0	2.861	0.887	1.974
7	30	2012	25.1	31.1	18.3	26	33	21	0	3.187	0.829	2.358
7	31	2012	25.2	31.1	18.9	26	35	19	0	3.206	0.833	2.372
8	1	2012	25.5	31.1	19.4	24	32	15	0	3.263	0.783	2.480
8	2	2012	25.8	33.3	19.4	21	30	12	0	3.322	0.698	2.624
8	3	2012	26.9	33.3	20.6	23	35	13	0	3.544	0.815	2.729
8	4	2012	24.3	30.6	20	36	45	22	0	3.038	1.094	1.944
8	5	2012	24.5	30.6	19.4	39	54	26	0	3.075	1.199	1.876
8	6	2012	24.2	30	18.9	28	43	16	0	3.020	0.846	2.174
8	7	2012	25.1	31.1	19.4	22	28	19	0	3.187	0.701	2.486
8	8	2012	26.7	33.3	20.6	23	29	17	0	3.503	0.806	2.697
8	9	2012	27.9	34.4	21.7	23	30	13	0	3.758	0.864	2.894
8	10	2012	28.2	33.9	22.8	17	23	8	0	3.824	0.650	3.174
8	11	2012	29.1	35	22.2	19	27	16	0	4.029	0.765	3.263
8	12	2012	29.6	35.6	25	24	29	16	0	4.147	0.995	3.151
8	13	2012	29.9	35	24.4	27	33	21	0	4.219	1.139	3.080
8	14	2012	28.9	33.3	23.9	31	43	26	0	3.983	1.235	2.748
8	15	2012	27.5	32.2	22.8	36	45	27	0	3.671	1.322	2.350
8	16	2012	27	32.8	22.2	35	43	26	0	3.565	1.248	2.317
8	17	2012	26.7	32.8	22.8	32	39	24	0	3.503	1.121	2.382
8	18	2012	26.4	32.2	20.6	30	49	20	0	3.442	1.033	2.409
8	19	2012	25.2	30.6	20.6	28	34	16	0	3.206	0.898	2.308
8	20	2012	24.9	31.1	20	25	36	19	0	3.149	0.787	2.362
8	21	2012	24	30	18.9	27	35	18	0	2.984	0.806	2.178
8	22	2012	23.8	29.4	18.9	27	39	16	0	2.948	0.796	2.152
8	23	2012	23.9	30	18.9	27	35	20	0	2.966	0.801	2.165
8	24	2012	24.2	30.6	18.3	23	32	17	0	3.020	0.695	2.325
8	25	2012	23.8	30	18.9	27	36	19	0	2.948	0.796	2.152
8	26	2012	20.5	25	16.1	31	39	22	0	2.412	0.748	1.664
8	27	2012	20.4	26.7	15	30	40	21	0	2.397	0.719	1.678
8	28	2012	22.1	27.8	16.7	23	35	10	0	2.660	0.612	2.048
8	29	2012	23.5	30.6	16.7	16	29	10	0	2.896	0.463	2.432
8	30	2012	24.1	30.6	18.9	21	28	15	0	3.002	0.630	2.371
8	31	2012	20.3	25.6	15	29	39	21	0	2.382	0.691	1.691
9	1	2012	19.8	25.6	13.9	29	38	20	0	2.309	0.670	1.640
9	2	2012	22.5	27.8	17.2	29	37	24	0	2.726	0.790	1.935
9	3	2012	23.4	30	18.9	27	35	22	0	2.878	0.777	2.101
9	4	2012	23.8	31.1	17.8	23	31	14	0	2.948	0.678	2.270
9	5	2012	23.1	29.4	19.4	30	48	16	0	2.826	0.848	1.979
9	6	2012	22.2	28.9	17.8	38	50	26	0	2.676	1.017	1.659
9	7	2012	23.4	30	17.8	34	50	20	0	2.878	0.979	1.900
9	8	2012	23.8	29.4	18.9	41	47	33	0	2.948	1.209	1.739
9	9	2012	22.3	27.8	17.8	36	53	25	0	2.693	0.969	1.723
9	10	2012	22.6	28.9	17.2	31	38	24	0	2.742	0.850	1.892
9	11	2012	22.9	28.9	17.8	32	42	23	0	2.792	0.894	1.899
9	12	2012	23.6	28.9	18.9	29	38	18	0	2.913	0.845	2.068
9	13	2012	26.5	32.8	20.6	20	26	13	0	3.462	0.692	2.770
9	14	2012	24.5	30	20	28	37	23	0	3.075	0.861	2.214
9	15	2012	23.8	30	18.9	24	34	12	0	2.948	0.708	2.241
9	16	2012	23.5	30	18.3	20	24	16	0	2.896	0.579	2.316
9	17	2012	23.2	30.6	18.3	24	34	16	0	2.844	0.682	2.161
9	18	2012	23.2	28.9	18.3	27	32	19	0	2.844	0.768	2.076
9	19	2012	23.1	28.3	17.8	25	29	14	0	2.826	0.707	2.120
9	20	2012	23.5	28.9	19.4	28	35	24	0	2.896	0.811	2.085
9	21	2012	23.5	28.9	18.9	29	35	22	0	2.896	0.840	2.056
9	22	2012	23.3	29.4	18.3	29	35	22	0	2.861	0.830	2.031
9	23	2012	21.2	27.8	16.1	33	40	23	0	2.518	0.831	1.687
9	24	2012	20.5	27.2	14.4	25	37	15	0	2.412	0.603	1.809
